PC1,PC2,CUST_ID,cluster
-1.297681610343298,-1.7725163549555079,C10265,0
-1.2740948870399291,-0.43123825383506076,C10266,4
1.3635242548406235,0.5374904043990952,C10267,0
3.0339426032952024,0.31241122132794985,C10269,1
-1.6389419641679004,0.6950966514156561,C10270,4
0.5660681667594704,0.43715983474763553,C10271,0
3.8098003406474947,-0.6477270007951135,C10272,1
5.454381198730957,-0.33146970928335584,C10273,1
6.050597732631605,4.84941417876442,C10274,1
-0.12339966307906809,-0.6561224820461504,C10275,0
3.690882760189681,1.3865964337821814,C10276,1
2.909701114391474,-1.1984085969344935,C10277,1
0.7411468323278084,-0.2917392665593333,C10278,0
-0.7206161906167908,-0.3684077839755589,C10279,4
4.573863625033328,1.595702575834714,C10280,1
5.367790771806926,-1.056058017182056,C10281,1
-1.0522111814767576,1.929689050603791,C10282,2
2.13175233662829,-1.2283898565778566,C10283,1
19.57241950576376,3.6508062393464162,C10284,3
2.035859522087237,6.121901826003725,C10285,2
-2.0653557296387772,-1.3196966850060405,C10286,4
-1.1628349436366943,-0.2229547597596415,C10287,4
-1.66041906692007,-0.9798634038217905,C10288,4
0.9502376556860274,-0.41041458496867933,C10289,0
1.5620075422069157,-0.41990891336008174,C10290,0
2.87042233592438,1.7811161805657523,C10291,1
0.20060944425806473,-1.1582083464766653,C10292,0
-0.2235530387869901,-0.60236573182241,C10293,0
2.810411394465353,-0.8731210446852818,C10294,1
-1.5733353337613045,-0.22239262033821608,C10295,4
-1.2041215281358943,5.307532847372338,C10296,2
-1.617407083944791,0.2558420604054233,C10297,4
-0.12831765769127326,0.914106549707442,C10298,4
0.0699641064134185,-1.1752653519176515,C10299,0
-1.2535344974893516,1.42028724728233,C10300,4
3.2078269761557165,-1.5294731965370025,C10301,1
-0.21513778490415722,1.830579371322307,C10302,2
-0.3399040017133965,0.2119910432367408,C10303,4
-1.7167333316439317,2.157055728529037,C10304,2
0.5016393861781158,-1.6266065414815511,C10305,0
4.349173372741952,-1.3047281621929763,C10306,1
-1.0416769601182732,1.196187125313655,C10307,4
-0.8657974100662782,2.157995617995415,C10308,2
0.8057675626377835,-0.5742363387092262,C10309,0
0.5626544109723598,-1.1045005918423991,C10310,0
-0.639454904031564,1.3127300403438287,C10311,4
3.0291957585947107,0.11329741911059744,C10312,1
-0.5925338300793983,1.9993826901623157,C10313,2
0.15616903737773224,-1.1506055601880913,C10314,0
-0.9574059746838721,5.240505672509248,C10315,2
2.414247612672445,-2.0233802638094343,C10316,1
1.841286156947036,-1.64626733046741,C10317,0
1.3192514161231015,-2.0223815026544547,C10318,0
-1.7887146382681813,0.596011537673716,C10319,4
-0.3273567589249465,-1.2674137463442374,C10320,0
1.5191474995915784,-1.0039847423029082,C10321,0
2.302970863382491,0.35736871308203444,C10322,1
4.489279608345865,-1.3488707205886128,C10323,1
-1.9582264723369718,0.49464518474701513,C10324,4
-1.5470196715015307,1.1733793186621604,C10325,4
-2.148298668179251,0.5666169583428543,C10326,4
-1.7334888006750324,2.449070959991261,C10327,2
-0.050230708630872534,-1.0252767273519225,C10328,0
0.058886805746183594,-1.8434673474372087,C10329,0
-0.039857063026242465,-1.6851741570273409,C10330,0
-1.3735435853909357,2.493577897234015,C10331,2
1.0466792276620045,3.5853059236439573,C10332,2
-1.203360294603474,2.8181312712078306,C10333,2
-0.7237941582438602,0.0690056902417283,C10334,4
-1.9360453135642093,2.457207229668731,C10335,2
0.5938864223766464,-1.957828454788208,C10336,0
3.7892175355559563,2.2485162121224516,C10337,1
0.6447725357817528,0.469897149842519,C10338,0
-1.7911959482101427,0.8631205491112559,C10339,4
2.687916229221357,-1.1499295206959643,C10340,1
-1.6446947513997907,0.41269481947014525,C10341,4
0.8747814272329758,-1.4891513419360711,C10342,0
2.5933944400558513,-0.8349912215198483,C10343,1
3.8263444767328663,-0.838815234637781,C10344,1
-2.066789956758961,3.0478843964319884,C10345,2
-0.15679151291467525,2.5814152250973468,C10346,2
-1.907225310090307,-1.3986481754557856,C10347,4
4.248740342264287,-1.0865968731154845,C10348,1
-1.0904179741171796,-1.811179800367133,C10349,0
1.4423043464433563,0.18848959552857897,C10350,0
-1.378647676431265,0.2737735962416132,C10351,4
2.6437476549771617,6.722078496648651,C10352,2
-1.3119184904862837,-0.3208723845037935,C10353,4
-1.8049306144824733,-1.0354925303506077,C10354,4
3.6717362528912036,-1.5867849807132803,C10355,1
-0.9368706983566889,-1.5597688356974455,C10356,0
0.8931446346209778,-0.45608649134140433,C10357,0
1.333559744796203,-1.2593406751923923,C10358,0
3.145598468339256,4.262462282744748,C10359,2
0.09881859010781029,-1.7824664768967096,C10360,0
-1.0313832291517508,1.0862234036491236,C10361,4
3.028445944886274,0.04931910288432683,C10362,1
1.419110308492633,4.588655634355731,C10364,2
-1.5172039573577132,-1.0984860303710928,C10365,4
-1.069277602884164,-0.934241401973792,C10366,4
4.343889034276272,-0.9572221073572177,C10367,1
2.398553995341502,-1.1400795496620189,C10368,1
-0.8413109675721318,3.593553593332427,C10369,2
-1.6991133038364286,-0.3364614380572185,C10370,4
-1.7492722102045595,-0.19995333118907152,C10371,4
0.07124207444593901,-1.065053215978119,C10372,0
-1.8486362891306818,0.31744939090905877,C10373,4
-0.18082135951520983,-0.789110531596473,C10374,0
4.6977747362481175,4.842629398689978,C10375,1
-1.6296109204975224,0.4873190294129515,C10376,4
1.4360627179928778,-1.3965211545985405,C10377,0
-1.1084782619752316,-0.5319443458505573,C10378,4
2.265989790826396,0.3160471109306704,C10379,1
-1.1052712728935288,3.9218627765555403,C10380,2
-0.23234963370894543,3.4162781673271763,C10381,2
4.780696428621701,-0.49412167327059975,C10382,1
2.0553368085480996,2.0276911802021043,C10383,1
-2.2385027980337258,-0.4031703525341348,C10384,4
4.7329401042129895,-0.97778465248694,C10385,1
1.1014226258106816,-0.9776242708759294,C10386,0
-1.3997183239381819,-0.8130543061355895,C10387,4
6.288218542459743,2.338362943309498,C10388,1
0.6087741604247923,-1.9265960526368642,C10389,0
-1.3582736311483388,-0.8633723533131347,C10390,4
-1.8242126824788034,0.03981114423892466,C10391,4
0.15586250655788098,3.3788320623333936,C10392,2
-1.7383140310968546,-0.3135973120182421,C10393,4
-1.349091662608982,0.9531578340463386,C10395,4
-1.7920010816314602,-0.9991935368543962,C10396,4
4.551250691758504,-1.375750098834818,C10397,1
-1.9425992515019037,0.8137625382343385,C10398,4
-1.538625009014969,-0.5066256580284638,C10399,4
-0.4174538890407654,5.057436535526811,C10400,2
0.7948218559784223,-2.0265211713985725,C10402,0
-0.5971142562234883,-1.0637746230985972,C10403,0
-1.2913587669054443,-0.6128380568010923,C10404,4
1.1893154142497744,-0.4656953456395652,C10405,0
0.5777165290370645,0.11176857521584825,C10406,0
10.113637128088016,4.331403555174963,C10407,3
-0.7327529203965598,-1.2461017058737456,C10408,0
-1.2525892178309472,1.0858685489805047,C10409,4
0.3962281074702108,0.14853945094587814,C10410,0
-1.0124845238874725,0.1310725927319062,C10411,4
-0.9531376619218679,2.439045390916275,C10412,2
0.5297965362444921,0.2864822574674005,C10413,0
0.8116335582736913,-1.0336369186413161,C10414,0
0.6807223633805486,-1.0752545067061061,C10415,0
-0.1687512088979472,3.405678301393369,C10416,2
2.731898739284563,-0.9566934870398596,C10417,1
-1.3889759147014589,2.307659586654269,C10419,2
0.6646609105244171,0.6244641070348376,C10420,0
-1.1995191871355533,-1.3542675131700281,C10421,4
-1.7222057346746353,-0.0973871423428155,C10422,4
-1.3740076495470706,2.144693438808012,C10423,2
1.104391949484047,-0.7396244263022249,C10424,0
-1.5513157513973501,0.07814171151677518,C10425,4
2.167603070469602,-1.255131849952439,C10426,1
-2.227482358401411,-1.4400276518511683,C10427,4
-1.0232482613869294,2.4232691246272164,C10428,2
1.0560017566298179,-1.3185476605157984,C10429,0
6.391113563792957,-1.126017952196193,C10430,1
0.15578443391103539,2.2854181586548075,C10431,2
4.095127160192992,0.40447818224466,C10432,1
0.21985232467966964,-1.1699245914527534,C10433,0
1.2164319963304666,0.8246278546842671,C10434,0
0.006778044361919445,-0.5708949451537506,C10435,0
-1.881236351841312,0.24094179638306712,C10436,4
-1.6316375343903258,1.3272311872421387,C10437,4
6.998712350513633,0.8090664245820354,C10438,1
0.835660180090007,1.4359107885166436,C10439,2
-0.018764058417747302,0.8897780412350924,C10441,4
-1.4946075897414126,0.7088745310409968,C10442,4
-1.8299500015661738,-0.10726735671911622,C10443,4
-1.0555503225557923,4.714752571104642,C10444,2
-1.0435998949847873,4.5301353814724665,C10445,2
-0.6591047387375157,2.285270739172194,C10446,2
0.6536608706891224,4.1719178313866765,C10447,2
-0.8623756291319233,-0.917749468300649,C10448,4
-1.1086058110936547,1.479419788761321,C10449,4
-1.7252936632042555,-0.039326052559936375,C10450,4
-0.5936140946306266,4.567961463969336,C10451,2
0.12072523421063756,0.304636409849404,C10452,0
2.2310184941608333,0.3144166928612435,C10453,1
-1.8204013306874676,-0.3066660163114143,C10454,4
0.8480798458022982,1.4235534882535474,C10455,2
-1.7223579752160716,-1.3188822574716625,C10456,4
-0.7475492261848574,5.835410330599878,C10457,2
-1.8612924724527584,0.8202010347529703,C10458,4
-0.12733030845938845,-1.1546432984378296,C10459,0
1.6648746892757698,-0.05162415542274685,C10460,1
1.650885663066109,1.3907819361943894,C10461,1
1.722228536466293,-1.582851325928361,C10462,0
-0.39690014604704743,-0.30321063779613106,C10463,4
-1.8413973428324801,-0.3435394804408974,C10466,4
-0.6304999290953812,-1.845060229691368,C10467,0
1.1598494977149194,-0.8068857242653661,C10468,0
1.7651170013608861,0.5116635204457008,C10469,1
2.1304021934776167,0.7816728965521986,C10470,1
0.07639571097466968,4.993979180937944,C10471,2
0.8496486469603692,-0.09786394958527392,C10472,0
0.22182799122092212,-1.443040069934058,C10473,0
1.3386070921474997,-1.679115494431045,C10474,0
0.22822348922064714,-1.232184419495147,C10475,0
-1.0720100039589935,-0.4676066780636141,C10476,4
3.369575701254552,0.8386388834228373,C10477,1
1.5253948585847033,-0.8862219416771558,C10478,0
2.8409423821424515,-1.6125186939282647,C10480,1
0.7001732501315735,-1.1944295047288584,C10481,0
0.7049441525460464,-1.1229313423636664,C10482,0
-1.8270887082392988,-0.3376118283507016,C10483,4
-1.5785607542820697,3.5442997665082414,C10484,2
1.606379995446411,-1.0814117303432211,C10485,0
0.9060904599758728,-0.9659312969116092,C10486,0
4.96054813837659,2.9405298076297535,C10487,1
-0.4147435588338917,-0.4351311369867986,C10488,0
-0.15266942294205538,6.455890202162812,C10489,2
-1.661847099531883,1.926180859312968,C10490,4
2.1210893495652696,-0.639977746133436,C10491,1
-1.750973049897445,-0.18745924184114357,C10492,4
-1.1960188809939556,-0.9110316632470322,C10493,4
-0.08033648837897081,0.9999632461175376,C10494,4
1.0505147517108768,0.7522412105524323,C10495,0
5.0732375365592235,-0.8068270579101295,C10497,1
-1.7247747915405365,0.7323895867589747,C10498,4
-1.1596257234603489,-0.19688836222662218,C10501,4
-0.27772768464284375,-1.4999278319686191,C10502,0
2.6403610831076687,-1.2195772053917555,C10503,1
-0.5437150552841842,4.50778929880781,C10504,2
-2.114427461713057,0.8397859191088817,C10505,4
3.260476988870331,-1.0597869879464505,C10506,1
5.008320809183212,-0.7500643777894346,C10507,1
-1.708103542022886,2.2839685958318783,C10508,2
4.188363460693198,-1.1478790912500505,C10509,1
-0.4444079304434181,3.598605551448016,C10510,2
1.6204521727122307,-0.8645518312493253,C10511,0
2.536973453617523,1.021494639796026,C10512,1
-0.3243041290083909,4.41925990180442,C10513,2
7.176243169362223,-0.8212342138970805,C10514,1
-0.3110366318117495,-0.01692066113555566,C10515,4
1.031497851862158,0.4203986123338017,C10516,0
-0.03538363895478559,6.246482085208777,C10517,2
-1.6583010288359448,0.6745580399324637,C10518,4
-2.021333083018257,2.028569903446679,C10519,4
0.07887852697383305,-1.4825932836496325,C10520,0
0.4774766866367958,-0.5600741207546365,C10521,0
0.8728234642185791,-1.081958492965732,C10522,0
24.111237021470007,8.593025001599509,C10523,3
1.2207051396276298,-0.4201244594753868,C10524,0
1.544720130378265,-1.3066230388787996,C10525,0
0.026398904006821648,-1.5414065177591132,C10526,0
-0.23266873039489164,-2.061005585282113,C10527,0
0.2809666881467966,-1.138014129797521,C10528,0
16.94638464017788,2.6583265191078946,C10529,3
-1.6357690877294153,0.5607242208049867,C10530,4
2.5996007230947393,1.2025703444066473,C10532,1
0.2212216301585333,-1.8423815711945764,C10533,0
11.025939230256165,1.056184037415644,C10534,3
-0.42575050489892247,4.7578834036012285,C10535,2
1.224695465338221,1.0970422352364642,C10536,0
3.6246465910467704,-0.6211296429841552,C10537,1
1.51684875010117,-1.3339716815464886,C10538,0
-1.8561699359821096,1.179711006264542,C10539,4
-1.7116008869605381,1.1717394497975988,C10540,4
1.649390079360411,-1.3801088042525023,C10542,0
0.08108337048414765,0.44918452721190594,C10543,4
0.5685632413217402,7.92148979478735,C10544,2
2.0919179465110407,-0.09708932952475137,C10545,1
-2.0569732385025428,0.6053486911104656,C10546,4
0.9664085794394903,-1.2373985238570893,C10547,0
3.934376591933351,0.08250980110611561,C10548,1
-1.920266386824664,0.1419697314587288,C10549,4
-1.0809221110198932,6.760980063972991,C10550,2
-0.48433121107761173,2.9458238519835143,C10551,2
0.77657816587823,-1.3921401407803882,C10552,0
0.4097447953839708,-0.9009218457073106,C10553,0
0.5217874123368068,-1.6727050905244245,C10554,0
2.122190933708301,-0.6283762754890144,C10555,1
-0.7851052335239063,-0.7869282081770308,C10556,4
0.19737412206868798,0.4604520710332502,C10557,4
3.5944313320918435,-0.04417240495331859,C10558,1
-0.0628734889722595,0.45458493622795,C10559,4
5.025887263207861,0.10863542206599715,C10560,1
1.2946356539243595,4.567544380122859,C10561,2
-0.5785600415544154,-1.240560609028157,C10562,0
2.87427297519089,3.954301057287424,C10563,2
1.392244743531231,-0.6859352243363345,C10564,0
-0.4934121461067514,-1.643991587775237,C10565,0
-2.5090749421980134,10.251581513909752,C10566,2
-0.9329063399166806,-0.75841971131673,C10567,4
4.649088922268162,0.24416679436545816,C10568,1
3.7653043636194923,0.0666543082729206,C10569,1
4.293905703742555,-0.08410613671172208,C10570,1
1.0968968533696166,-1.4403121632744946,C10571,0
3.393687795179434,-0.8047659795571432,C10572,1
-0.7719846168772563,-0.4227690059154726,C10573,4
29.43083133231825,8.562946125441064,C10574,3
4.018038596972377,2.8774083981972964,C10575,1
0.14738286023050715,5.754271738139649,C10576,2
0.9215609351244468,0.9824979217108653,C10577,0
-0.3267811917040178,4.955202954074576,C10578,2
1.2440557615941827,-1.456128529272108,C10579,0
-1.5087112050782794,1.0303982965129295,C10580,4
-0.9689239216175038,7.1310501095129455,C10581,2
-1.4724545362965822,2.977642247423181,C10582,2
-1.3181896455716335,-0.3272238275248313,C10583,4
10.722764653972469,-0.8985607231146172,C10584,3
-1.808303191578813,0.09040830848820709,C10585,4
-1.1640425472254632,-0.3184133232435461,C10586,4
8.464562789373693,-0.3268970641766922,C10587,3
-1.9148046909599497,0.17992771979991318,C10588,4
5.114281702811367,1.1118482663780673,C10589,1
0.7508426103125749,-1.1689324920280586,C10590,0
2.446619359099333,1.697198010962686,C10591,1
-0.18976213354448682,-0.7902248045838225,C10592,0
